cuda:1
Namespace(withAug=True, AugDirect=20, method_name='GCN', seed=100, IsDirectedData=False, dataset='WebKB/texas', undirect_dataset='Cora', MakeImbalance=True, CustomizeMask=False, K=2, heads=8, log_root='../logs/', log_path='test', data_path='../dataset/data/tmp/', epochs=1500, num_filter=2, p_q=0.95, p_inter=0.1, dropout=0.0, debug=False, new_setting=False, layer=2, lr=0.005, l2=0.0005, to_undirected=False, alpha=0.1, randomseed=-1, imb_ratio=100, n_layer=2, feat_dim=64, warmup=5, epoch=900, tau=2, max=False, no_mask=False, gdc='ppr')
excel_file_path is  TrueAug_GCN_Cora_output.xlsx
12-04-19:37:05
Dataset is  Cora() 
Chosen from DirectedData:  False
Num of bidrected edges: 5278, total num of edges: 10556
This is directed graph:  False
data_x torch.Size([2708, 1433])
cuda:1
0
mu  cpu cpu
StandGCN2(
  (conv1): GCNConv(1433, 64)
  (conv2): GCNConv(64, 7)
)
cuda:1
Epoch:0, test_Acc: 31.90, test_bacc: 14.29, test_f1: 6.91
Epoch:333, test_Acc: 74.60, test_bacc: 63.28, test_f1: 64.61
Epoch:334, test_Acc: 74.60, test_bacc: 63.28, test_f1: 64.61
Epoch:335, test_Acc: 75.30, test_bacc: 64.17, test_f1: 65.32
Epoch:336, test_Acc: 75.30, test_bacc: 64.17, test_f1: 65.32
Epoch:337, test_Acc: 75.30, test_bacc: 64.17, test_f1: 65.32
Epoch:338, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:339, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:340, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:341, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:342, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:343, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:344, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:345, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:346, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:347, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:348, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:349, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:350, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:351, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:352, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:353, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:354, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:355, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:356, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:357, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:358, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:359, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:360, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:361, test_Acc: 75.30, test_bacc: 64.10, test_f1: 65.33
Epoch:362, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:363, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:364, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:365, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:366, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:367, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:368, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:369, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:370, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:371, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:372, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:373, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:374, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:375, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:376, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:377, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:378, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:379, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:380, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:381, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:382, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:383, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:384, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:385, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:386, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:387, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:388, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:389, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:390, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:391, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:392, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:393, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:394, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:395, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:396, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:397, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:398, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:399, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:400, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:401, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:402, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:403, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:404, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:405, test_Acc: 75.40, test_bacc: 64.40, test_f1: 65.60
Epoch:406, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:407, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:408, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:409, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:410, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:411, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:412, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:413, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:414, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:415, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:416, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:417, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:418, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:419, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:420, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:421, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:422, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:423, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:424, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:425, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:426, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:427, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:428, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:429, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:430, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:431, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:432, test_Acc: 75.40, test_bacc: 64.88, test_f1: 66.65
Epoch:433, test_Acc: 76.20, test_bacc: 65.67, test_f1: 67.56
Epoch:434, test_Acc: 76.10, test_bacc: 65.57, test_f1: 67.48
Epoch:435, test_Acc: 76.10, test_bacc: 65.57, test_f1: 67.48
Epoch:436, test_Acc: 76.10, test_bacc: 65.57, test_f1: 67.48
Epoch:437, test_Acc: 76.10, test_bacc: 65.30, test_f1: 66.91
Epoch:438, test_Acc: 76.10, test_bacc: 65.30, test_f1: 66.91
Epoch:439, test_Acc: 76.10, test_bacc: 65.30, test_f1: 66.91
Epoch:440, test_Acc: 76.10, test_bacc: 65.30, test_f1: 66.91
Epoch:441, test_Acc: 76.10, test_bacc: 65.30, test_f1: 66.91
Epoch:442, test_Acc: 76.10, test_bacc: 65.30, test_f1: 66.91
Epoch:443, test_Acc: 76.10, test_bacc: 65.30, test_f1: 66.91
Epoch:444, test_Acc: 76.10, test_bacc: 65.30, test_f1: 66.91
Epoch:445, test_Acc: 76.60, test_bacc: 66.61, test_f1: 68.20
Epoch:446, test_Acc: 76.60, test_bacc: 66.61, test_f1: 68.20
Epoch:447, test_Acc: 76.60, test_bacc: 66.61, test_f1: 68.20
Epoch:448, test_Acc: 76.60, test_bacc: 66.61, test_f1: 68.20
Epoch:449, test_Acc: 76.60, test_bacc: 66.61, test_f1: 68.20
Epoch:450, test_Acc: 76.60, test_bacc: 66.61, test_f1: 68.20
Epoch:451, test_Acc: 76.60, test_bacc: 66.61, test_f1: 68.20
Epoch:452, test_Acc: 76.60, test_bacc: 66.61, test_f1: 68.20
Epoch:453, test_Acc: 76.60, test_bacc: 66.61, test_f1: 68.20
Epoch:454, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:455, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:456, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:457, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:458, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:459, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:460, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:461, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:462, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:463, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:464, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:465, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:466, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:467, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:468, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:469, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:470, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:471, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:472, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:473, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:474, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:475, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:476, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:477, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:478, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:479, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:480, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:481, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:482, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:483, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:484, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:485, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:486, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:487, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:488, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:489, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:490, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:491, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:492, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:493, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:494, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:495, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:496, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:497, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:498, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:499, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:500, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:501, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:502, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:503, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:504, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:505, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:506, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:507, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:508, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:509, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:510, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:511, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:512, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:513, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:514, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:515, test_Acc: 77.20, test_bacc: 67.14, test_f1: 69.28
Epoch:516, test_Acc: 76.20, test_bacc: 66.12, test_f1: 68.04
Epoch:517, test_Acc: 76.20, test_bacc: 66.12, test_f1: 68.04
Epoch:518, test_Acc: 76.20, test_bacc: 66.12, test_f1: 68.04
Epoch:519, test_Acc: 76.20, test_bacc: 66.12, test_f1: 68.08
Epoch:520, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:521, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:522, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:523, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:524, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:525, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:526, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:527, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:528, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:529, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:530, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:531, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:532, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:533, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:534, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:535, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:536, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:537, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:538, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:539, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:540, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:541, test_Acc: 76.10, test_bacc: 65.96, test_f1: 67.92
Epoch:542, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:543, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:544, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:545, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:546, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:547, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:548, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:549, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:550, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:551, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:552, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:553, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:554, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:555, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:556, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:557, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:558, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:559, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:560, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:561, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:562, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:563, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:564, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:565, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:566, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:567, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:568, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:569, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:570, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:571, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:572, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:573, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:574, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:575, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:576, test_Acc: 76.30, test_bacc: 66.38, test_f1: 68.38
Epoch:577, test_Acc: 76.50, test_bacc: 66.50, test_f1: 68.16
Epoch:578, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:579, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:580, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:581, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:582, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:583, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:584, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:585, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:586, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:587, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:588, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:589, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:590, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:591, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:592, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:593, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:594, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:595, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:596, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:597, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:598, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:599, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:600, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:601, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:602, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:603, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:604, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:605, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:606, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:607, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:608, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:609, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:610, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:611, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:612, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:613, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:614, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:615, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:616, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:617, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:618, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:619, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:620, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:621, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:622, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:623, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:624, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:625, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:626, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:627, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:628, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:629, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:630, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:631, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:632, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:633, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:634, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:635, test_Acc: 76.80, test_bacc: 66.97, test_f1: 68.47
Epoch:636, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:637, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:638, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:639, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:640, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:641, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:642, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:643, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:644, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:645, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:646, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:647, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:648, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:649, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:650, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:651, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:652, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Epoch:653, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
Early stop at epoch:  654
split: 0, test_Acc: 76.70, test_bacc: 66.87, test_f1: 68.17
/home/qj2004/magnet/src
Total time(all splits):  25606.268483161926
